Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
06-01-2023,Europe,Laptops,Laptop A,21,706.3337184,14833.00809
06-01-2023,Europe,Laptops,Laptop B,43,628.7483983,27036.18113
06-01-2023,Europe,Laptops,Laptop C,54,821.5827647,44365.46929
06-01-2023,Europe,Tablets,Tablet A,30,679.6462393,20389.38718
06-01-2023,Europe,Tablets,Tablet B,90,249.0554192,22414.98773
06-01-2023,Europe,Tablets,Tablet C,98,294.1866096,28830.28774
06-01-2023,Europe,Tablets,Tablet D,52,236.6467759,12305.63235
06-01-2023,Europe,Wearables,Smartwatch A,45,180.2451661,8111.032472
06-01-2023,Europe,Wearables,Smartwatch B,27,162.2389536,4380.451746
06-01-2023,Europe,Wearables,Fitness Tracker,272,197.9385494,53839.28543
06-01-2023,Asia Pacific,Smartphones,Model A,47,174.0944206,8182.437766
06-01-2023,Asia Pacific,Smartphones,Model B,22,147.2233066,3238.912746
06-01-2023,Asia Pacific,Smartphones,Model C,28,173.7827279,4865.916382
06-01-2023,Asia Pacific,Smartphones,Model D,24,244.1032123,5858.477095
06-01-2023,Asia Pacific,Laptops,Laptop A,163,536.6832029,87479.36207
06-01-2023,Asia Pacific,Laptops,Laptop B,65,633.1169286,41152.60036
06-01-2023,Asia Pacific,Laptops,Laptop C,12,1395.206838,16742.48205
06-01-2023,Asia Pacific,Tablets,Tablet A,22,468.4474201,10305.84324
06-01-2023,Asia Pacific,Tablets,Tablet B,19,262.9214999,4995.508498
06-01-2023,Asia Pacific,Tablets,Tablet C,32,212.0427187,6785.366997
06-01-2023,Asia Pacific,Tablets,Tablet D,61,704.4259915,42969.98548
06-01-2023,Asia Pacific,Wearables,Smartwatch A,105,99.12460283,10408.0833
06-01-2023,Asia Pacific,Wearables,Smartwatch B,319,84.98246173,27109.40529
06-01-2023,Asia Pacific,Wearables,Fitness Tracker,32,139.038868,4449.243777
06-01-2023,Latin America,Smartphones,Model A,4,171.0208607,684.0834426
06-01-2023,Latin America,Smartphones,Model B,41,199.6884398,8187.226031
06-01-2023,Latin America,Smartphones,Model C,47,216.8398969,10191.47516
06-01-2023,Latin America,Smartphones,Model D,22,217.3682236,4782.100919
06-01-2023,Latin America,Laptops,Laptop A,17,1086.535435,18471.10239
06-01-2023,Latin America,Laptops,Laptop B,92,878.772626,80847.08159
06-01-2023,Latin America,Laptops,Laptop C,110,863.0822964,94939.0526
06-01-2023,Latin America,Tablets,Tablet A,30,564.5331334,16935.994
06-01-2023,Latin America,Tablets,Tablet B,63,413.6580355,26060.45624
06-01-2023,Latin America,Tablets,Tablet C,74,563.4648916,41696.40198
06-01-2023,Latin America,Tablets,Tablet D,37,204.5206179,7567.262862
06-01-2023,Latin America,Wearables,Smartwatch A,296,72.92887088,21586.94578
06-01-2023,Latin America,Wearables,Smartwatch B,131,74.10220599,9707.388985
06-01-2023,Latin America,Wearables,Fitness Tracker,350,63.18314368,22114.10029
06-01-2023,Middle East & Africa,Smartphones,Model A,30,134.6747191,4040.241572
06-01-2023,Middle East & Africa,Smartphones,Model B,9,116.0467491,1044.420742
06-01-2023,Middle East & Africa,Smartphones,Model C,31,182.0793654,5644.460327
06-01-2023,Middle East & Africa,Smartphones,Model D,36,299.451107,10780.23985
06-01-2023,Middle East & Africa,Laptops,Laptop A,15,897.855599,13467.83399
06-01-2023,Middle East & Africa,Laptops,Laptop B,84,1365.507126,114702.5986
06-01-2023,Middle East & Africa,Laptops,Laptop C,143,1475.067163,210934.6043
06-01-2023,Middle East & Africa,Tablets,Tablet A,98,302.5325524,29648.19014
06-01-2023,Middle East & Africa,Tablets,Tablet B,55,692.5168839,38088.42861
06-01-2023,Middle East & Africa,Tablets,Tablet C,70,534.0577358,37384.04151
06-01-2023,Middle East & Africa,Tablets,Tablet D,12,485.9716905,5831.660286
06-01-2023,Middle East & Africa,Wearables,Smartwatch A,192,165.42394,31761.39648
06-01-2023,Middle East & Africa,Wearables,Smartwatch B,345,195.19911,67343.69294
06-01-2023,Middle East & Africa,Wearables,Fitness Tracker,343,113.8154658,39038.70477
07-01-2023,North America,Smartphones,Model A,33,247.2494367,8159.231412
07-01-2023,North America,Smartphones,Model B,12,122.9673649,1475.608379
07-01-2023,North America,Smartphones,Model C,26,253.5559003,6592.453408
07-01-2023,North America,Smartphones,Model D,38,216.2476443,8217.410483
07-01-2023,North America,Laptops,Laptop A,148,1432.014342,211938.1227
07-01-2023,North America,Laptops,Laptop B,86,1032.589433,88802.6912
07-01-2023,North America,Laptops,Laptop C,170,869.2304815,147769.1819
07-01-2023,North America,Tablets,Tablet A,14,529.1618708,7408.266191
07-01-2023,North America,Tablets,Tablet B,14,793.9761394,11115.66595
07-01-2023,North America,Tablets,Tablet C,17,610.7429287,10382.62979
07-01-2023,North America,Tablets,Tablet D,88,352.7843929,31045.02657
07-01-2023,North America,Wearables,Smartwatch A,120,50.40663491,6048.796189
07-01-2023,North America,Wearables,Smartwatch B,284,139.3458111,39574.21035
07-01-2023,North America,Wearables,Fitness Tracker,427,140.9152822,60170.82548
07-01-2023,Europe,Smartphones,Model A,35,169.7736533,5942.077866
07-01-2023,Europe,Smartphones,Model B,49,270.145492,13237.12911
07-01-2023,Europe,Smartphones,Model C,44,181.7036586,7994.960978
07-01-2023,Europe,Smartphones,Model D,11,287.6680914,3164.349005
07-01-2023,Europe,Laptops,Laptop A,85,879.228585,74734.42972
07-01-2023,Europe,Laptops,Laptop B,10,1241.120649,12411.20649
07-01-2023,Europe,Laptops,Laptop C,159,548.094644,87147.04839
07-01-2023,Europe,Tablets,Tablet A,97,283.863426,27534.75232
07-01-2023,Europe,Tablets,Tablet B,18,679.7222786,12235.00101
07-01-2023,Europe,Tablets,Tablet C,39,298.5594788,11643.81967
07-01-2023,Europe,Tablets,Tablet D,9,341.4150476,3072.735429
07-01-2023,Europe,Wearables,Smartwatch A,97,128.4598137,12460.60193
07-01-2023,Europe,Wearables,Smartwatch B,151,97.42948734,14711.85259
07-01-2023,Europe,Wearables,Fitness Tracker,61,108.8667661,6640.872733
07-01-2023,Asia Pacific,Smartphones,Model A,40,190.3897203,7615.58881
07-01-2023,Asia Pacific,Smartphones,Model B,40,175.3888859,7015.555435
07-01-2023,Asia Pacific,Smartphones,Model C,38,207.9562124,7902.336071
07-01-2023,Asia Pacific,Smartphones,Model D,15,215.4972542,3232.458813
07-01-2023,Asia Pacific,Laptops,Laptop A,154,1399.574573,215534.4843
07-01-2023,Asia Pacific,Laptops,Laptop B,62,1406.472111,87201.27088
07-01-2023,Asia Pacific,Laptops,Laptop C,188,1042.849311,196055.6704
07-01-2023,Asia Pacific,Tablets,Tablet A,74,763.8992742,56528.54629
07-01-2023,Asia Pacific,Tablets,Tablet B,11,638.3294821,7021.624303
07-01-2023,Asia Pacific,Tablets,Tablet C,46,283.5632436,13043.90921
07-01-2023,Asia Pacific,Tablets,Tablet D,19,727.1774692,13816.37192
07-01-2023,Asia Pacific,Wearables,Smartwatch A,308,130.0191638,40045.90245
07-01-2023,Asia Pacific,Wearables,Smartwatch B,250,135.9726274,33993.15685
07-01-2023,Asia Pacific,Wearables,Fitness Tracker,176,72.75123196,12804.21682
07-01-2023,Latin America,Smartphones,Model A,33,241.3960922,7966.071044
07-01-2023,Latin America,Smartphones,Model B,27,248.7892585,6717.30998
07-01-2023,Latin America,Smartphones,Model C,4,213.977937,855.9117479
07-01-2023,Latin America,Smartphones,Model D,10,198.7962974,1987.962974
07-01-2023,Latin America,Laptops,Laptop A,83,842.0817487,69892.78514
07-01-2023,Latin America,Laptops,Laptop B,47,1036.481351,48714.62352
07-01-2023,Latin America,Laptops,Laptop C,56,1346.452292,75401.32834
07-01-2023,Latin America,Tablets,Tablet A,92,562.3747232,51738.47454
07-01-2023,Latin America,Tablets,Tablet B,19,678.3772195,12889.16717
07-01-2023,Latin America,Tablets,Tablet C,9,491.8144892,4426.330403
07-01-2023,Latin America,Tablets,Tablet D,72,633.351541,45601.31095
07-01-2023,Latin America,Wearables,Smartwatch A,149,51.83046085,7722.738666
07-01-2023,Latin America,Wearables,Smartwatch B,134,154.0922667,20648.36373
07-01-2023,Latin America,Wearables,Fitness Tracker,311,157.4268612,48959.75384
07-01-2023,Middle East & Africa,Smartphones,Model A,27,169.1391987,4566.758365
07-01-2023,Middle East & Africa,Smartphones,Model B,11,291.8149589,3209.964548
07-01-2023,Middle East & Africa,Smartphones,Model C,40,216.678359,8667.134358
07-01-2023,Middle East & Africa,Smartphones,Model D,8,184.7193725,1477.75498
07-01-2023,Middle East & Africa,Laptops,Laptop A,99,1447.28334,143281.0506
07-01-2023,Middle East & Africa,Laptops,Laptop B,149,1411.852409,210366.0089
07-01-2023,Middle East & Africa,Laptops,Laptop C,113,1005.888679,113665.4207
07-01-2023,Middle East & Africa,Tablets,Tablet A,93,353.6093191,32885.66668
07-01-2023,Middle East & Africa,Tablets,Tablet B,64,555.7777432,35569.77556
07-01-2023,Middle East & Africa,Tablets,Tablet C,72,674.0507823,48531.65632
07-01-2023,Middle East & Africa,Tablets,Tablet D,41,624.3431806,25598.0704
07-01-2023,Middle East & Africa,Wearables,Smartwatch A,125,165.6870003,20710.87503
07-01-2023,Middle East & Africa,Wearables,Smartwatch B,306,141.007257,43148.22063
07-01-2023,Middle East & Africa,Wearables,Fitness Tracker,70,160.4666353,11232.66447
08-01-2023,North America,Smartphones,Model A,40,268.0879264,10723.51706
08-01-2023,North America,Smartphones,Model B,11,190.1678743,2091.846617
08-01-2023,North America,Smartphones,Model C,46,147.1812069,6770.335518
08-01-2023,North America,Smartphones,Model D,26,267.7796173,6962.27005
08-01-2023,North America,Laptops,Laptop A,191,1337.490789,255460.7407
08-01-2023,North America,Laptops,Laptop B,10,1369.896362,13698.96362
08-01-2023,North America,Laptops,Laptop C,64,727.3956209,46553.31974
08-01-2023,North America,Tablets,Tablet A,19,439.4016223,8348.630824
08-01-2023,North America,Tablets,Tablet B,77,646.5497911,49784.33392
08-01-2023,North America,Tablets,Tablet C,78,681.7120692,53173.54139
08-01-2023,North America,Tablets,Tablet D,30,400.099503,12002.98509
08-01-2023,North America,Wearables,Smartwatch A,82,112.1756876,9198.406386
08-01-2023,North America,Wearables,Smartwatch B,109,187.9783425,20489.63933
08-01-2023,North America,Wearables,Fitness Tracker,405,119.8550183,48541.28243
08-01-2023,Europe,Smartphones,Model A,27,247.5002496,6682.50674
08-01-2023,Europe,Smartphones,Model B,17,217.4136448,3696.031962
08-01-2023,Europe,Smartphones,Model C,44,282.5498926,12432.19527
08-01-2023,Europe,Smartphones,Model D,24,215.5263908,5172.63338
08-01-2023,Europe,Laptops,Laptop A,189,918.9254495,173676.91
08-01-2023,Europe,Laptops,Laptop B,97,811.4731711,78712.8976
08-01-2023,Europe,Laptops,Laptop C,38,1080.58835,41062.35731
08-01-2023,Europe,Tablets,Tablet A,26,332.0583284,8633.51654
08-01-2023,Europe,Tablets,Tablet B,89,509.1042094,45310.27464
08-01-2023,Europe,Tablets,Tablet C,85,776.6421905,66014.58619
08-01-2023,Europe,Tablets,Tablet D,53,534.3832213,28322.31073
08-01-2023,Europe,Wearables,Smartwatch A,361,62.80245021,22671.68453
08-01-2023,Europe,Wearables,Smartwatch B,208,77.66943071,16155.24159
08-01-2023,Europe,Wearables,Fitness Tracker,346,139.3077526,48200.4824
08-01-2023,Asia Pacific,Smartphones,Model A,13,179.4636231,2333.0271
08-01-2023,Asia Pacific,Smartphones,Model B,19,169.8773998,3227.670596
08-01-2023,Asia Pacific,Smartphones,Model C,30,138.1375441,4144.126324
08-01-2023,Asia Pacific,Smartphones,Model D,45,175.5451895,7899.533527
08-01-2023,Asia Pacific,Laptops,Laptop A,153,1064.841133,162920.6934
08-01-2023,Asia Pacific,Laptops,Laptop B,27,794.0446792,21439.20634
08-01-2023,Asia Pacific,Laptops,Laptop C,124,953.2888347,118207.8155
08-01-2023,Asia Pacific,Tablets,Tablet A,70,520.6735348,36447.14743
08-01-2023,Asia Pacific,Tablets,Tablet B,98,535.7841988,52506.85148
08-01-2023,Asia Pacific,Tablets,Tablet C,67,261.7888876,17539.85547
08-01-2023,Asia Pacific,Tablets,Tablet D,12,717.0713726,8604.856471
08-01-2023,Asia Pacific,Wearables,Smartwatch A,378,162.9869331,61609.06072
08-01-2023,Asia Pacific,Wearables,Smartwatch B,285,90.61170097,25824.33478
08-01-2023,Asia Pacific,Wearables,Fitness Tracker,385,128.98677,49659.90645
08-01-2023,Latin America,Smartphones,Model A,33,105.0772711,3467.549947
08-01-2023,Latin America,Smartphones,Model B,28,267.9577719,7502.817613
08-01-2023,Latin America,Smartphones,Model C,7,231.7847884,1622.493519
08-01-2023,Latin America,Smartphones,Model D,1,210.3445191,210.3445191
08-01-2023,Latin America,Laptops,Laptop A,76,731.0747966,55561.68454
08-01-2023,Latin America,Laptops,Laptop B,196,1005.507879,197079.5443
08-01-2023,Latin America,Laptops,Laptop C,81,604.108582,48932.79514
08-01-2023,Latin America,Tablets,Tablet A,71,732.4762895,52005.81656
08-01-2023,Latin America,Tablets,Tablet B,96,342.9096686,32919.32819
08-01-2023,Latin America,Tablets,Tablet C,38,683.1889804,25961.18126
08-01-2023,Latin America,Tablets,Tablet D,92,633.3601591,58269.13464
08-01-2023,Latin America,Wearables,Smartwatch A,139,171.0275223,23772.82561
08-01-2023,Latin America,Wearables,Smartwatch B,419,109.5775294,45912.98484
08-01-2023,Latin America,Wearables,Fitness Tracker,184,71.16227732,13093.85903
08-01-2023,Middle East & Africa,Smartphones,Model A,14,158.6295461,2220.813645
08-01-2023,Middle East & Africa,Smartphones,Model B,48,117.385003,5634.480144
08-01-2023,Middle East & Africa,Smartphones,Model C,10,117.1017062,1171.017062
08-01-2023,Middle East & Africa,Smartphones,Model D,23,269.6256191,6201.389239
08-01-2023,Middle East & Africa,Laptops,Laptop A,121,681.4354351,82453.68765
08-01-2023,Middle East & Africa,Laptops,Laptop B,45,1142.925564,51431.65036
08-01-2023,Middle East & Africa,Laptops,Laptop C,91,1392.671711,126733.1257
08-01-2023,Middle East & Africa,Tablets,Tablet A,51,574.8567626,29317.69489
08-01-2023,Middle East & Africa,Tablets,Tablet B,15,355.6540601,5334.810901
08-01-2023,Middle East & Africa,Tablets,Tablet C,6,417.8355273,2507.013164
08-01-2023,Middle East & Africa,Tablets,Tablet D,16,698.3927039,11174.28326
08-01-2023,Middle East & Africa,Wearables,Smartwatch A,312,111.4117478,34760.46532
08-01-2023,Middle East & Africa,Wearables,Smartwatch B,241,104.4136842,25163.69789
08-01-2023,Middle East & Africa,Wearables,Fitness Tracker,72,94.16986393,6780.230203
09-01-2023,North America,Smartphones,Model A,22,255.951755,5630.938609
09-01-2023,North America,Smartphones,Model B,17,273.6935952,4652.791118
09-01-2023,North America,Smartphones,Model C,46,194.2130905,8933.802165
09-01-2023,North America,Smartphones,Model D,32,185.0427009,5921.366429
09-01-2023,North America,Laptops,Laptop A,124,1012.457656,125544.7493
09-01-2023,North America,Laptops,Laptop B,18,1041.634215,18749.41586
09-01-2023,North America,Laptops,Laptop C,34,757.8876854,25768.1813
09-01-2023,North America,Tablets,Tablet A,26,700.9581421,18224.91169
09-01-2023,North America,Tablets,Tablet B,8,279.3657267,2234.925813
09-01-2023,North America,Tablets,Tablet C,33,303.0075715,9999.24986
09-01-2023,North America,Tablets,Tablet D,91,609.9103139,55501.83856
09-01-2023,North America,Wearables,Smartwatch A,345,187.144821,64564.96324
09-01-2023,North America,Wearables,Smartwatch B,360,172.2581643,62012.93913
09-01-2023,North America,Wearables,Fitness Tracker,60,91.1082831,5466.496986
09-01-2023,Europe,Smartphones,Model A,17,181.0496176,3077.843499
09-01-2023,Europe,Smartphones,Model B,38,265.9483607,10106.03771
09-01-2023,Europe,Smartphones,Model C,23,121.315746,2790.262159
09-01-2023,Europe,Smartphones,Model D,22,127.377126,2802.296772
09-01-2023,Europe,Laptops,Laptop A,66,766.4983934,50588.89396
09-01-2023,Europe,Laptops,Laptop B,177,750.7306606,132879.3269
09-01-2023,Europe,Laptops,Laptop C,62,675.3712786,41873.01927
09-01-2023,Europe,Tablets,Tablet A,49,702.8641779,34440.34472
09-01-2023,Europe,Tablets,Tablet B,89,429.8831169,38259.59741
09-01-2023,Europe,Tablets,Tablet C,50,228.1795801,11408.979
09-01-2023,Europe,Tablets,Tablet D,58,642.8201699,37283.56985
09-01-2023,Europe,Wearables,Smartwatch A,326,63.55054409,20717.47737
09-01-2023,Europe,Wearables,Smartwatch B,390,86.80236645,33852.92292
09-01-2023,Europe,Wearables,Fitness Tracker,168,175.5618486,29494.39057
09-01-2023,Asia Pacific,Smartphones,Model A,11,171.1345433,1882.479976
09-01-2023,Asia Pacific,Smartphones,Model B,49,244.3065722,11971.02204
09-01-2023,Asia Pacific,Smartphones,Model C,40,213.2809281,8531.237122
09-01-2023,Asia Pacific,Smartphones,Model D,34,179.3298746,6097.215737
09-01-2023,Asia Pacific,Laptops,Laptop A,161,1436.829739,231329.588
09-01-2023,Asia Pacific,Laptops,Laptop B,78,983.7549419,76732.88547
09-01-2023,Asia Pacific,Laptops,Laptop C,45,1039.842779,46792.92505
09-01-2023,Asia Pacific,Tablets,Tablet A,87,557.0467584,48463.06798
09-01-2023,Asia Pacific,Tablets,Tablet B,85,497.8197483,42314.67861
09-01-2023,Asia Pacific,Tablets,Tablet C,77,662.5473222,51016.14381
09-01-2023,Asia Pacific,Tablets,Tablet D,77,245.082669,18871.36552
09-01-2023,Asia Pacific,Wearables,Smartwatch A,36,111.9190326,4029.085173
09-01-2023,Asia Pacific,Wearables,Smartwatch B,80,153.2603595,12260.82876
09-01-2023,Asia Pacific,Wearables,Fitness Tracker,61,118.9522269,7256.085842
09-01-2023,Latin America,Smartphones,Model A,35,263.8204635,9233.716224
09-01-2023,Latin America,Smartphones,Model B,37,100.4678781,3717.311491
09-01-2023,Latin America,Smartphones,Model C,30,101.0507637,3031.522911
09-01-2023,Latin America,Smartphones,Model D,12,172.1947794,2066.337353
09-01-2023,Latin America,Laptops,Laptop A,53,1307.430252,69293.80335
09-01-2023,Latin America,Laptops,Laptop B,58,636.8186309,36935.48059
09-01-2023,Latin America,Laptops,Laptop C,83,1190.560232,98816.49929
09-01-2023,Latin America,Tablets,Tablet A,51,252.0231271,12853.17948
09-01-2023,Latin America,Tablets,Tablet B,84,723.7675015,60796.47013
09-01-2023,Latin America,Tablets,Tablet C,12,583.3696312,7000.435574
09-01-2023,Latin America,Tablets,Tablet D,85,595.27002,50597.9517
09-01-2023,Latin America,Wearables,Smartwatch A,393,145.584737,57214.80163
09-01-2023,Latin America,Wearables,Smartwatch B,219,87.45020133,19151.59409
09-01-2023,Latin America,Wearables,Fitness Tracker,108,146.9997379,15875.97169
09-01-2023,Middle East & Africa,Smartphones,Model A,26,110.3191613,2868.298195
09-01-2023,Middle East & Africa,Smartphones,Model B,26,107.8853623,2805.019419
09-01-2023,Middle East & Africa,Smartphones,Model C,10,217.6527514,2176.527514
09-01-2023,Middle East & Africa,Smartphones,Model D,17,136.115069,2313.956173
09-01-2023,Middle East & Africa,Laptops,Laptop A,95,1415.488298,134471.3883
09-01-2023,Middle East & Africa,Laptops,Laptop B,23,620.5225788,14272.01931
09-01-2023,Middle East & Africa,Laptops,Laptop C,16,797.3490074,12757.58412
09-01-2023,Middle East & Africa,Tablets,Tablet A,52,269.1692127,13996.79906
